water_body_id,area_ha_2024,water_pct_change_capped,catchment_ndvi_change,catchment_pct_cropland,catchment_pct_urban,is_new_since_2017,health_category,primary_strategy,strategies_str,num_strategies,priority_rank
00000000000000000024,0.7271660530458909,500.0,-0.0303009432214474,0.0,0.0,True,New but Catchment-Stressed,P4: Afforestation Around Water Bodies,P4: Afforestation Around Water Bodies,1,3
00000000000000000025,2.492154031534257,500.0,-0.0060720953824567,0.0073398025856097,0.0,True,New but Catchment-Stressed,P4: Afforestation Around Water Bodies,P4: Afforestation Around Water Bodies,1,3
00000000000000000026,355.52831937131805,61.5997212919773,0.0068314865344516,47.98481355124869,2.8745635582391924,False,Established & Improving,P5: Community-Based Monitoring,P5: Community-Based Monitoring,1,3
00000000000000000027,46.32175893288849,55.35921593484141,-0.0032708312577416,39.91726995700539,3.125378541886428,False,Established & Improving,P5: Community-Based Monitoring,P5: Community-Based Monitoring,1,3
0000000000000000002f,16.395752728024604,500.0,-0.026261367762853,33.61227988045259,2.8464468628954647,False,Established & Improving,P5: Community-Based Monitoring,P5: Community-Based Monitoring; P4: Afforestation Around Water Bodies,2,3
0000000000000000002e,1.5216831009511027,500.0,-0.0296181795609465,33.48882702403245,1.1992542302611038,True,New but Catchment-Stressed,P4: Afforestation Around Water Bodies,P4: Afforestation Around Water Bodies,1,3
0000000000000000002d,852.5292452744808,21.4840846214425,0.0111552857705465,7.693660894594934,0.2465252266428891,False,Established & Improving,P5: Community-Based Monitoring,P5: Community-Based Monitoring,1,3
0000000000000000002c,0.6337734168969641,500.0,-0.022141579349612,6.791925014594968,0.0,True,New but Catchment-Stressed,P4: Afforestation Around Water Bodies,P4: Afforestation Around Water Bodies,1,3
00000000000000000032,17.94107862761683,7.428445194560222,0.0099241625262169,3.1639338054460744,0.0,False,Established & Improving,P5: Community-Based Monitoring,P5: Community-Based Monitoring,1,3
00000000000000000031,5.136483268234207,231.83037888082904,0.0017437504759917,11.31773594141899,0.0,False,Established & Improving,P5: Community-Based Monitoring,P5: Community-Based Monitoring,1,3
00000000000000000035,191.2322657986584,6.64416430670488,0.0183755865268547,8.42277036157789,1.1780795272096891,False,Established & Improving,P5: Community-Based Monitoring,P5: Community-Based Monitoring,1,3
